680,0.6037893383847801
681,0.6021444106188334
682,0.6015644825457456
683,0.6012448595956893
684,0.6008188719170785
685,0.6001812180791983
686,0.5990698374565073
687,0.5982099959439579
688,0.597711006432897
689,0.5963627416377006
690,0.5954752189475636
691,0.595232252164809
692,0.5943501398581434
693,0.5935177351488143
694,0.5927678670182321
695,0.5923055506817392
696,0.5918961286203159
697,0.591594007197073
698,0.5908899056063778
699,0.5894413018982694
700,0.5884526237725333
701,0.5875562375071389
702,0.5870797936065143
703,0.5869218295430954
704,0.5863360384395199
705,0.5852451658358744
706,0.5841945428986214
707,0.5832583754342295
708,0.5825578764414041
709,0.5823554331898726
710,0.5813308680593877
711,0.5801145162433297
712,0.579401833663914
713,0.5785251342007656
714,0.5778514296360533
715,0.5775024310775801
716,0.5764391534863803
717,0.5752741495744814
718,0.5744923277929772
719,0.5743456841876082
720,0.5739875602947931
721,0.5730714687291907
722,0.5725954359707263
723,0.572179716188149
724,0.5712029004970318
725,0.5699039633118068
726,0.5695592386403301
727,0.5691197355022444
728,0.5680881844355771
729,0.5672984759121408
730,0.5666639327171684
731,0.5655959180566178
732,0.5654561865632719
733,0.565360857501327
734,0.5643075207236631
735,0.5633601122179822
736,0.5626226955015029
737,0.5621429190865082
738,0.5618840475731994
739,0.5608434362515101
740,0.5598768207898047
741,0.5602248278290195
742,0.5594078436489083
743,0.558563465908437
744,0.5581494173677964
745,0.5575129899430611
746,0.5568948940502879
747,0.556071117831148
748,0.5557040474851757
749,0.5551418091413307
750,0.5544933796815553
751,0.554124733083341
752,0.553639230829319
753,0.5531497215061958
754,0.5524761389932076
755,0.5516425131971248
756,0.5517496413374826
757,0.5514036987871662
758,0.55040067001019
759,0.5498068278411512
760,0.5496848644181551
761,0.5492803419870923
762,0.5482804028724193
763,0.5476886102171398
764,0.5471131287984556
765,0.5464067096753528
766,0.5462503569390154
767,0.546146044081712
768,0.5456817221714922
769,0.5451545804832855
770,0.5448219168101052
771,0.544796060158538
772,0.5442588365971568
773,0.5436649313988768
774,0.5434986306656691
775,0.5428940034755356
776,0.542571104327223
777,0.5424201662335485
778,0.5417447850159682
779,0.5412964428171485
780,0.5412118709468392
781,0.5408185148513066
782,0.540509848516731
783,0.5402139893017217
784,0.5399574308237749
785,0.5396461606520551
786,0.5391615037649127
787,0.5389143874902538
788,0.5386909750641488
789,0.538438233474971
790,0.5382427163431872
791,0.537889501631225
792,0.5373977481420562
793,0.5369472953824926
794,0.5365748994152918
795,0.5364527095566322
796,0.5362619587406253
797,0.535847917405801
798,0.5356336578359564
799,0.5357133437755397
800,0.5353414850847513
801,0.5348440494455549
802,0.5346858525903652
803,0.5344078823679986
804,0.5344160943602824
805,0.5343460719152893
806,0.533919510192475
807,0.533844613011776
808,0.5334382995350723
809,0.5331176624802454
810,0.5332775081225589
811,0.5332102632883602
812,0.5328915023178965
813,0.532712016117188
814,0.5324969847569071
815,0.5323092460841949
816,0.5322784560820919
817,0.5319066384284518
818,0.5316704908866385
819,0.5316564367443911
820,0.5313965245027606
821,0.5310649089732102
822,0.5309845875268914
823,0.5309972336221357
824,0.5306130420954381
825,0.530092687808686
826,0.5299058081318484
827,0.529835364172751
828,0.5297195470892021
829,0.5297048094169403
830,0.5297648492627738
831,0.5297339521490394
832,0.5294579895727941
833,0.5292341662156587
834,0.5292207496768074
835,0.528953142426638
836,0.5286997617507865
837,0.5288594127493355
838,0.5289236775520477
839,0.5286529991774673
840,0.5283973863414695
841,0.5281719593573785
842,0.5281649991554114
843,0.5281245033933082
844,0.5280274273892126
845,0.527973342691262
846,0.527804376732671
847,0.5274819057704759
848,0.527220062987755
849,0.5271968200082133
850,0.5270660166115654
851,0.5268698954428377
852,0.5265573181400303
853,0.5261879287382155
854,0.526212529236795
855,0.5262288695451839
856,0.5260493907527076
857,0.5259366544423707
858,0.5257370061623122
859,0.5254904737088902
860,0.5252626731456311
861,0.5250942758761202
862,0.5249401986130688
863,0.524651268061955
864,0.5242369393470929
865,0.5239646458844359
866,0.5237337186473272
867,0.5233897564613463
868,0.5233228662517605
869,0.5233333726899243
870,0.5229606408809635
871,0.5226174603825549
872,0.522567301584684
873,0.5223846160815055
874,0.5221295930674071
875,0.5219497149516125
876,0.5217789867261465
877,0.5216559475861038
878,0.5214243278625406
879,0.5212158257001569
880,0.521014879717579
881,0.5206509850149563
882,0.520415039382399
883,0.5201904404650226
884,0.5199039445926494
885,0.5196356528742544
886,0.5195107368662647
887,0.519383840088401
888,0.5189575726127803
889,0.5186741191935714
890,0.5185886096993361
891,0.5184316639897079
892,0.5182790373200332
893,0.5181559672274415
894,0.5179700177465523
895,0.517530323614681
896,0.5173288540032656
897,0.5172824213739037
898,0.5171398786455843
899,0.5168967862737398
900,0.5166241920157648
901,0.516259289759305
902,0.5160131818599356
903,0.5158702245611315
904,0.5155674033996269
905,0.5154118448824497
906,0.5152426716492302
907,0.5150227022537055
908,0.514775233867904
909,0.5143430985346734
910,0.514101959373475
911,0.5139223781773888
912,0.5137064859362377
913,0.513463395056333
914,0.5132044564539914
915,0.513042744795575
916,0.5127958714334283
917,0.5124911945876719
918,0.512166135538889
919,0.5119363953200252
920,0.5116292882680789
921,0.5112099210424572
922,0.5109076429287664
923,0.5106122279869703
924,0.5102261161409276
925,0.5098650323489323
926,0.5095090282575568
927,0.5091533417876465
928,0.5087944934154425
929,0.5085263817194442
930,0.508273411951888
931,0.5078353417103335
932,0.5075470599905828
933,0.5072341399446789
934,0.5069815794663471
935,0.5068506046007388
936,0.5064876616667889
937,0.5061999234145058
938,0.5059435270529922
939,0.5056739717432792
940,0.5054360234881853
941,0.5051354149739745
942,0.5047832776637435
943,0.5044930239225814
944,0.5042305570936402
945,0.5039439900685426
946,0.5036912202760742
947,0.5033762254921389
